time,icao24,velocity,vertrate,onground,baroaltitude,geoaltitude,time_s,phase,color
0 days 00:00:00.000000000,4bb859,,,True,,,0.0,LVL,4
0 days 00:00:10.000000000,4bb859,,,True,,,10.0,LVL,4
0 days 00:00:20.000000000,4bb859,,,True,,,20.0,LVL,4
0 days 00:00:30.000000000,4bb859,,,True,,,30.000000000000004,LVL,4
0 days 00:00:40.000000000,4bb859,,,True,,,40.0,LVL,4
0 days 00:00:50.000000000,4bb859,,,True,,,50.0,LVL,4
0 days 00:01:00.000000000,4bb859,,,True,,,60.00000000000001,LVL,4
0 days 00:01:10.000000000,4bb859,,,True,,,70.0,LVL,4
0 days 00:01:20.000000000,4bb859,,,True,,,80.0,LVL,4
0 days 00:01:30.000000000,4bb859,,,True,,,90.0,LVL,4
0 days 00:01:40.000000000,4bb859,,,True,,,100.0,LVL,4
0 days 00:01:50.000000000,4bb859,,,True,,,110.0,LVL,4
0 days 00:02:00.000000000,4bb859,,,True,,,120.00000000000001,LVL,4
0 days 00:02:10.000000000,4bb859,,,True,,,130.0,LVL,4
0 days 00:02:20.000000000,4bb859,,,True,,,140.0,LVL,4
0 days 00:02:30.000000000,4bb859,,,True,,,150.0,LVL,4
0 days 00:02:40.000000000,4bb859,,,True,,,160.0,LVL,4
0 days 00:02:50.000000000,4bb859,,,True,,,170.0,LVL,4
0 days 00:03:00.000000000,4bb859,,,True,,,180.0,LVL,4
0 days 00:03:10.000000000,4bb859,,,True,,,190.0,LVL,4
0 days 00:03:20.000000000,4bb859,,,True,,,200.0,LVL,4
0 days 00:03:30.000000000,4bb859,,,True,,,210.0,LVL,4
0 days 00:03:40.000000000,4bb859,,,True,,,220.0,LVL,4
0 days 00:03:50.000000000,4bb859,,,True,,,230.00000000000003,LVL,4
0 days 00:04:00.000000000,4bb859,,,True,,,240.00000000000003,LVL,4
0 days 00:04:10.000000000,4bb859,,,True,,,250.00000000000003,LVL,4
0 days 00:04:20.000000000,4bb859,,,True,,,260.0,LVL,4
0 days 00:04:30.000000000,4bb859,,,True,,,270.0,LVL,4
0 days 00:04:40.000000000,4bb859,,,True,,,280.0,LVL,4
0 days 00:04:50.000000000,4bb859,,,True,,,290.0,LVL,4
0 days 00:05:00.000000000,4bb859,,,True,,,300.0,LVL,4
0 days 00:05:10.000000000,4bb859,,,True,,,310.0,LVL,4
0 days 00:05:20.000000000,4bb859,,,True,,,320.0,LVL,4
0 days 00:05:30.000000000,4bb859,,,True,,,330.0,LVL,4
0 days 00:05:40.000000000,4bb859,,,True,,,340.0,LVL,4
0 days 00:05:50.000000000,4bb859,,,True,,,350.0,LVL,4
0 days 00:06:00.000000000,4bb859,,,True,,,360.0,LVL,4
0 days 00:06:10.000000000,4bb859,,,True,,,370.0,LVL,4
0 days 00:06:20.000000000,4bb859,,,True,,,380.0,LVL,4
0 days 00:06:30.000000000,4bb859,,,True,,,390.0,LVL,4
0 days 00:06:40.000000000,4bb859,,,True,,,400.0,LVL,4
0 days 00:06:50.000000000,4bb859,,,True,,,410.0,LVL,4
0 days 00:07:00.000000000,4bb859,,,True,,,420.0,LVL,4
0 days 00:07:10.000000000,4bb859,,,True,,,430.0,LVL,4
0 days 00:07:20.000000000,4bb859,,,True,,,440.0,LVL,4
0 days 00:07:30.000000000,4bb859,,,True,,,450.0,LVL,4
0 days 00:07:40.000000000,4bb859,,,True,,,460.00000000000006,LVL,4
0 days 00:07:50.000000000,4bb859,,,True,,,470.00000000000006,LVL,4
0 days 00:08:00.000000000,4bb859,,,True,,,480.00000000000006,LVL,4
0 days 00:08:10.000000000,4bb859,,,True,,,490.00000000000006,LVL,4
0 days 00:08:20.000000000,4bb859,,,True,,,500.00000000000006,LVL,4
0 days 00:08:30.000000000,4bb859,,,True,,,510.00000000000006,LVL,4
0 days 00:08:40.000000000,4bb859,,,True,,,520.0,LVL,4
0 days 00:08:50.000000000,4bb859,,,True,,,530.0,LVL,4
0 days 00:09:00.000000000,4bb859,,,True,,,540.0,LVL,4
0 days 00:09:10.000000000,4bb859,,,True,,,550.0,LVL,4
0 days 00:09:20.000000000,4bb859,,,True,,,560.0,LVL,4
0 days 00:09:30.000000000,4bb859,,,True,,,570.0,LVL,4
0 days 00:09:40.000000000,4bb859,66.99633266191934,-0.32512,False,38.1,137.16,580.0,LVL,4
0 days 00:09:50.000000000,4bb859,82.67196711967848,5.2019199999999985,False,22.86,121.92,590.0,LVL,4
0 days 00:10:00.000000000,4bb859,80.05846221615582,11.05408,False,144.78,243.84,600.0,CL,2
0 days 00:10:10.000000000,4bb859,79.73218173658523,13.329920000000001,False,259.08000000000004,358.14000000000016,610.0,CL,2
0 days 00:10:20.000000000,4bb859,76.4775987064552,14.305280000000002,False,403.86,495.3,620.0,CL,2
0 days 00:10:30.000000000,4bb859,75.11587084750812,10.07872,False,541.02,632.46,630.0,CL,2
0 days 00:10:40.000000000,4bb859,82.63994854097189,5.2019199999999985,False,601.98,701.04,640.0,CL,2
0 days 00:10:50.000000000,4bb859,90.73631378776541,7.477760000000001,False,662.94,762.0,650.0,CL,2
0 days 00:11:00.000000000,4bb859,94.97589279112582,11.70432,False,754.38,853.44,660.0,CL,2
0 days 00:11:10.000000000,4bb859,96.63471435805954,14.305280000000002,False,899.1600000000003,982.98,670.0,CL,2
0 days 00:11:20.000000000,4bb859,98.47807340753364,14.630400000000002,False,1036.3200000000004,1120.14,680.0,CL,2
0 days 00:11:30.000000000,4bb859,101.25533493465241,16.581120000000002,False,1188.72,1280.16,690.0,CL,2
0 days 00:11:40.000000000,4bb859,105.64280084636681,13.0048,False,1348.74,1432.5600000000006,700.0,CL,2
0 days 00:11:50.000000000,4bb859,112.61624501299204,9.42848,False,1440.18,1524.0,710.0,CL,2
0 days 00:12:00.000000000,4bb859,118.36237398744291,11.3792,False,1546.86,1630.68,720.0,CL,2
0 days 00:12:10.000000000,4bb859,123.57154767942713,10.72896,False,1661.16,1737.36,730.0,CL,2
0 days 00:12:20.000000000,4bb859,129.99257813557512,10.40384,False,1760.22,1836.42,740.0,CL,2
0 days 00:12:30.000000000,4bb859,136.42954008254546,10.07872,False,1866.9,1950.72,750.0,CL,2
0 days 00:12:40.000000000,4bb859,141.49548188595423,13.65504,False,1981.2,2049.78,760.0,CL,2
0 days 00:12:50.000000000,4bb859,142.18770567442644,19.832320000000006,False,2156.46,2225.04,770.0,CL,2
0 days 00:13:00.000000000,4bb859,142.4127437458047,18.20672,False,2339.34,2400.3,780.0,CL,2
0 days 00:13:10.000000000,4bb859,141.72161913550562,20.15744,False,2537.46,2598.42,790.0,CL,2
0 days 00:13:20.000000000,4bb859,141.72255283834838,17.231360000000002,False,2735.58,2796.54,800.0,CL,2
0 days 00:13:30.000000000,4bb859,146.1102471740276,13.98016,False,2880.36,2941.32,810.0,CL,2
0 days 00:13:40.000000000,4bb859,150.64339893654062,15.60576,False,3025.1400000000012,3078.4800000000005,820.0,CL,2
0 days 00:13:50.000000000,4bb859,156.0131478486282,10.72896,False,3169.92,3230.88,830.0,CL,2
0 days 00:14:00.000000000,4bb859,162.89282549325296,7.80288,False,3261.36,3322.32,840.0,CL,2
0 days 00:14:10.000000000,4bb859,169.89430344802236,6.8275200000000025,False,3329.94,3390.9,850.0,CL,2
0 days 00:14:20.000000000,4bb859,176.88496947726918,6.1772800000000005,False,3390.9,3451.86,860.0,CL,2
0 days 00:14:30.000000000,4bb859,182.88176688694568,6.5024000000000015,False,3451.86,3512.82,870.0,CL,2
0 days 00:14:40.000000000,4bb859,187.9270339654556,9.7536,False,3535.680000000001,3596.6400000000012,880.0,CL,2
0 days 00:14:50.000000000,4bb859,190.87605623188202,12.679680000000001,False,3642.36,3703.32,890.0,CL,2
0 days 00:15:00.000000000,4bb859,191.77793374377015,14.305280000000002,False,3794.76,3848.1,900.0,CL,2
0 days 00:15:10.000000000,4bb859,193.1331307752685,14.955520000000002,False,3931.92,3985.26,910.0,CL,2
0 days 00:15:20.000000000,4bb859,194.49113162920432,14.305280000000002,False,4084.32,4137.66,920.0000000000001,CL,2
0 days 00:15:30.000000000,4bb859,195.397994347266,14.955520000000002,False,4229.1,4274.8200000000015,930.0000000000001,CL,2
0 days 00:15:40.000000000,4bb859,195.851877982021,14.630400000000002,False,4381.5,4427.22,940.0000000000001,CL,2
0 days 00:15:50.000000000,4bb859,196.54790668524763,14.305280000000002,False,4526.280000000002,4564.38,950.0000000000001,CL,2
0 days 00:16:00.000000000,4bb859,198.39404632100846,12.354560000000001,False,4655.8200000000015,4701.540000000001,960.0000000000001,CL,2
0 days 00:16:10.000000000,4bb859,199.99767264235044,11.70432,False,4777.740000000002,4815.840000000001,970.0000000000001,CL,2
0 days 00:16:20.000000000,4bb859,201.8437276256683,12.02944,False,4892.04,4930.14,980.0000000000001,CL,2
0 days 00:16:30.000000000,4bb859,203.23663495330499,12.02944,False,5021.58,5052.06,990.0000000000001,CL,2
0 days 00:16:40.000000000,4bb859,204.83981811739415,12.354560000000001,False,5143.5,5173.980000000001,1000.0000000000001,CL,2
0 days 00:16:50.000000000,4bb859,205.9896988428666,12.02944,False,5265.42,5303.52,1010.0000000000001,CL,2
0 days 00:17:00.000000000,4bb859,207.3828347534453,11.3792,False,5379.72,5402.58,1020.0000000000001,CL,2
0 days 00:17:10.000000000,4bb859,208.5326532014197,13.0048,False,5501.64,5532.12,1030.0,CL,2
0 days 00:17:20.000000000,4bb859,208.9858705296983,13.0048,False,5631.18,5654.04,1040.0,CL,2
0 days 00:17:30.000000000,4bb859,210.13573355979332,11.3792,False,5753.1,5775.96,1050.0,CL,2
0 days 00:17:40.000000000,4bb859,211.5290886743343,10.72896,False,5859.7800000000025,5882.64,1060.0,CL,2
0 days 00:17:50.000000000,4bb859,212.678889763164,12.679680000000001,False,5974.08,5996.94,1070.0,CL,2
0 days 00:18:00.000000000,4bb859,212.678889763164,12.679680000000001,False,6103.62,6118.86,1080.0,CL,2
0 days 00:18:10.000000000,4bb859,213.82869656030982,10.07872,False,6225.54,6240.78,1090.0,CL,2
0 days 00:18:20.000000000,4bb859,215.67539359463711,9.10336,False,6309.360000000002,6324.6,1100.0,CL,2
0 days 00:18:30.000000000,4bb859,217.0697661965657,9.42848,False,6408.42,6416.04,1110.0,CL,2
0 days 00:18:40.000000000,4bb859,218.6719850193264,9.7536,False,6499.860000000002,6507.480000000001,1120.0,CL,2
0 days 00:18:50.000000000,4bb859,220.06661244008572,10.40384,False,6598.92,6598.92,1130.0,CL,2
0 days 00:19:00.000000000,4bb859,219.4560460431906,14.630400000000002,False,6736.08,6720.84,1140.0,CL,2
0 days 00:19:10.000000000,4bb859,218.41828582031425,13.65504,False,6880.860000000002,6873.2400000000025,1150.0,CL,2
0 days 00:19:20.000000000,4bb859,218.9290168060764,9.7536,False,6995.160000000003,6987.540000000001,1160.0,CL,2
0 days 00:19:30.000000000,4bb859,220.3340289896693,7.477760000000001,False,7078.980000000001,7071.360000000002,1170.0,CL,2
0 days 00:19:40.000000000,4bb859,221.48233207385672,9.42848,False,7162.8,7147.56,1180.0,CL,2
0 days 00:19:50.000000000,4bb859,223.0765858661557,8.128,False,7254.2400000000025,7231.380000000001,1190.0,CL,2
0 days 00:20:00.000000000,4bb859,224.2250073360537,8.77824,False,7330.44,7315.200000000003,1200.0,CL,2
0 days 00:20:10.000000000,4bb859,225.3734482903824,6.8275200000000025,False,7414.26,7399.02,1210.0,CL,2
0 days 00:20:20.000000000,4bb859,227.67038747290002,5.52704,False,7467.6,7452.360000000002,1220.0,CL,2
0 days 00:20:30.000000000,4bb859,229.777436245106,6.5024000000000015,False,7528.56,7513.320000000002,1230.0,CL,2
0 days 00:20:40.000000000,4bb859,232.0741216614873,6.8275200000000025,False,7589.52,7574.2800000000025,1240.0,CL,2
0 days 00:20:50.000000000,4bb859,232.52015171499505,9.7536,False,7680.96,7658.1,1250.0,CL,2
0 days 00:21:00.000000000,4bb859,233.2224937761716,7.80288,False,7772.400000000002,7741.920000000001,1260.0,CL,2
0 days 00:21:10.000000000,4bb859,234.37088511095692,7.477760000000001,False,7840.98,7818.120000000001,1270.0,CL,2
0 days 00:21:20.000000000,4bb859,235.07332678038318,8.128,False,7924.8,7901.94,1280.0,CL,2
0 days 00:21:30.000000000,4bb859,235.7759206323173,7.477760000000001,False,8001.0,7978.14,1290.0,CL,2
0 days 00:21:40.000000000,4bb859,236.47866531032642,7.80288,False,8077.200000000003,8046.720000000001,1300.0,CL,2
0 days 00:21:50.000000000,4bb859,237.18155947376357,5.2019199999999985,False,8145.7800000000025,8115.300000000001,1310.0,CL,2
0 days 00:22:00.000000000,4bb859,239.0327384733281,4.55168,False,8191.5,8161.02,1320.0,CL,2
0 days 00:22:10.000000000,4bb859,238.58779097192348,4.22656,False,8244.84,8214.36,1330.0,CL,2
0 days 00:22:20.000000000,4bb859,241.32907454407,7.477760000000001,False,8321.04,8290.560000000001,1340.0,CL,2
0 days 00:22:30.000000000,4bb859,241.32907454407,7.152640000000001,False,8389.62,8351.52,1350.0,CL,2
0 days 00:22:40.000000000,4bb859,241.77445027914936,5.8521600000000005,False,8458.2,8427.720000000001,1360.0,CL,2
0 days 00:22:50.000000000,4bb859,242.92272287058262,5.52704,False,8511.54,8473.44,1370.0,CL,2
0 days 00:23:00.000000000,4bb859,244.32840663963296,4.55168,False,8557.26,8519.16,1380.0,CL,2
0 days 00:23:10.000000000,4bb859,245.73466531470885,3.5763200000000004,False,8602.98,8564.88,1390.0,CL,2
0 days 00:23:20.000000000,4bb859,246.43800716659325,8.45312,False,8656.32,8618.22,1400.0,CL,2
0 days 00:23:30.000000000,4bb859,245.03146473246787,10.07872,False,8755.380000000001,8717.28,1410.0,CL,2
0 days 00:23:40.000000000,4bb859,245.73466531470885,2.27584,False,8823.960000000001,8785.86,1420.0,CL,2
0 days 00:23:50.000000000,4bb859,248.03084001904,1.6256000000000002,False,8831.58,8793.48,1430.0,CL,2
0 days 00:24:00.000000000,4bb859,248.73407299968,4.8768,False,8869.68,8823.960000000001,1440.0,CL,2
0 days 00:24:10.000000000,4bb859,249.6967246233593,5.8521600000000005,False,8923.02,8877.300000000001,1450.0,CL,2
0 days 00:24:20.000000000,4bb859,249.6967246233593,6.8275200000000025,False,8983.98,8938.26,1460.0,CL,2
0 days 00:24:30.000000000,4bb859,248.80907357192245,10.72896,False,9067.8,9022.080000000002,1470.0,CL,2
0 days 00:24:40.000000000,4bb859,246.5137063064649,10.07872,False,9182.1,9128.76,1480.0,CL,2
0 days 00:24:50.000000000,4bb859,246.7749850113242,3.90144,False,9250.68,9204.96,1490.0,CL,2
0 days 00:25:00.000000000,4bb859,247.92251434033986,6.8275200000000025,False,9296.4,9250.68,1500.0,CL,2
0 days 00:25:10.000000000,4bb859,247.21804333752567,9.10336,False,9380.22,9334.500000000002,1510.0,CL,2
0 days 00:25:20.000000000,4bb859,246.7749850113242,6.5024000000000015,False,9456.42,9410.7,1520.0,CL,2
0 days 00:25:30.000000000,4bb859,246.7749850113242,6.8275200000000025,False,9517.38,9471.660000000002,1530.0,CL,2
0 days 00:25:40.000000000,4bb859,246.07045531293042,9.10336,False,9608.82,9555.48,1540.0,CL,2
0 days 00:25:50.000000000,4bb859,245.3660598758576,7.152640000000001,False,9685.02,9631.68,1550.0,CL,2
0 days 00:26:00.000000000,4bb859,245.10543877917166,6.1772800000000005,False,9753.6,9700.26,1560.0,CL,2
0 days 00:26:10.000000000,4bb859,245.3660598758576,5.52704,False,9814.56,9753.6,1570.0,CL,2
0 days 00:26:20.000000000,4bb859,245.62748189918392,5.52704,False,9867.9,9814.56,1580.0,CL,2
0 days 00:26:30.000000000,4bb859,245.62748189918392,6.1772800000000005,False,9921.24,9867.9,1590.0,CL,2
0 days 00:26:40.000000000,4bb859,245.62748189918392,5.52704,False,9982.2,9928.86,1600.0,CL,2
0 days 00:26:50.000000000,4bb859,244.74237383900416,8.45312,False,10050.78,10005.06,1610.0,CL,2
0 days 00:27:00.000000000,4bb859,244.03739842330685,5.52704,False,10119.36,10073.64,1620.0,CL,2
0 days 00:27:10.000000000,4bb859,244.74237383900416,4.22656,False,10165.08,10119.36,1630.0,CL,2
0 days 00:27:20.000000000,4bb859,245.3660598758576,3.90144,False,10203.18,10157.46,1640.0,CL,2
0 days 00:27:30.000000000,4bb859,246.07045531293042,3.90144,False,10241.28,10195.56,1650.0,CL,2
0 days 00:27:40.000000000,4bb859,245.88970229459213,6.1772800000000005,False,10287.0,10233.66,1660.0,CL,2
0 days 00:27:50.000000000,4bb859,245.26950588768196,4.8768,False,10355.58,10309.86,1670.0,CL,2
0 days 00:28:00.000000000,4bb859,245.7998142909336,4.55168,False,10401.3,10347.96,1680.0,CL,2
0 days 00:28:10.000000000,4bb859,245.35958817102158,8.128,False,10462.26,10416.54,1690.0,CL,2
0 days 00:28:20.000000000,4bb859,243.50651235217674,8.45312,False,10546.08,10507.98,1700.0,CL,2
0 days 00:28:30.000000000,4bb859,242.53456787623702,3.5763200000000004,False,10614.66,10568.94,1710.0,CL,2
0 days 00:28:40.000000000,4bb859,243.41683153412654,0.6502399999999999,False,10629.9,10591.8,1720.0,CL,2
0 days 00:28:50.000000000,4bb859,245.00554153475812,2.60096,False,10645.14,10607.04,1730.0,CL,2
0 days 00:29:00.000000000,4bb859,244.56388569193118,6.5024000000000015,False,10690.86,10652.76,1740.0,CL,2
0 days 00:29:10.000000000,4bb859,243.41683153412654,8.128,False,10759.44,10721.34,1750.0,CL,2
0 days 00:29:20.000000000,4bb859,241.82862820201686,8.45312,False,10850.88,10812.78,1760.0,CL,2
0 days 00:29:30.000000000,4bb859,240.6817333545401,6.5024000000000015,False,10919.46,10881.36,1770.0,CL,2
0 days 00:29:40.000000000,4bb859,239.97585732734368,2.92608,False,10972.8,10942.320000000003,1780.0,CL,2
0 days 00:29:50.000000000,4bb859,240.9471394111552,1.30048,False,10988.04,10957.56,1790.0,CL,2
0 days 00:30:00.000000000,4bb859,242.09387010661854,2.27584,False,11003.28,10972.8,1800.0,CL,2
0 days 00:30:10.000000000,4bb859,242.09387010661854,3.5763200000000004,False,11033.76,11003.28,1810.0,CL,2
0 days 00:30:20.000000000,4bb859,242.09387010661854,3.90144,False,11071.86,11041.38,1820.0,CL,2
0 days 00:30:30.000000000,4bb859,242.80012859408103,1.6256000000000002,False,11102.34,11079.48,1830.0000000000002,CL,2
0 days 00:30:40.000000000,4bb859,243.50651235217674,2.27584,False,11117.58,11094.72,1840.0000000000002,CL,2
0 days 00:30:50.000000000,4bb859,243.77318556155143,4.55168,False,11155.68,11132.82,1850.0000000000002,CL,2
0 days 00:31:00.000000000,4bb859,243.06648798415173,4.8768,False,11201.4,11178.54,1860.0000000000002,CL,2
0 days 00:31:10.000000000,4bb859,242.1873191205157,3.90144,False,11247.12,11224.26,1870.0000000000002,CL,2
0 days 00:31:20.000000000,4bb859,241.04103300060947,0.6502399999999999,False,11269.98,11247.12,1880.0000000000002,CL,2
0 days 00:31:30.000000000,4bb859,239.0172374295265,0.32512,False,11277.6,11254.74,1890.0000000000002,CL,2
0 days 00:31:40.000000000,4bb859,238.4807246790377,0.0,False,11277.6,11254.74,1900.0000000000002,CL,2
0 days 00:31:50.000000000,4bb859,238.9203331203601,0.0,False,11277.6,11254.74,1910.0000000000002,CL,2
0 days 00:32:00.000000000,4bb859,239.89478561133967,0.0,False,11277.6,11254.74,1920.0000000000002,CR,5
0 days 00:32:10.000000000,4bb859,240.3340098881804,0.0,False,11277.6,11254.74,1930.0000000000002,CR,5
0 days 00:32:20.000000000,4bb859,241.04103300060947,0.0,False,11277.6,11254.74,1940.0000000000002,CR,5
0 days 00:32:30.000000000,4bb859,240.3340098881804,0.0,False,11277.6,11254.74,1950.0000000000002,CR,5
0 days 00:32:40.000000000,4bb859,239.1876936596373,0.32512,False,11277.6,11254.74,1960.0000000000002,CR,5
0 days 00:32:50.000000000,4bb859,238.74857751055117,0.0,False,11277.6,11254.74,1970.0000000000002,CR,5
0 days 00:33:00.000000000,4bb859,238.74857751055117,0.0,False,11277.6,11254.74,1980.0000000000002,CR,5
0 days 00:33:10.000000000,4bb859,239.45586090832583,0.0,False,11277.6,11254.74,1990.0000000000002,CR,5
0 days 00:33:20.000000000,4bb859,239.0172374295265,0.0,False,11277.6,11254.74,2000.0000000000002,CR,5
0 days 00:33:30.000000000,4bb859,239.0172374295265,0.0,False,11277.6,11254.74,2010.0000000000002,CR,5
0 days 00:33:40.000000000,4bb859,239.2867017174834,0.0,False,11277.6,11254.74,2020.0000000000002,CR,5
0 days 00:33:50.000000000,4bb859,239.2867017174834,0.0,False,11277.6,11254.74,2030.0000000000002,CR,5
0 days 00:34:00.000000000,4bb859,239.2867017174834,0.0,False,11277.6,11247.12,2040.0000000000002,CR,5
0 days 00:34:10.000000000,4bb859,239.2867017174834,0.0,False,11277.6,11254.74,2050.0,CR,5
0 days 00:34:20.000000000,4bb859,239.72483215915847,-0.32512,False,11277.6,11254.74,2060.0,CR,5
0 days 00:34:30.000000000,4bb859,239.9946047089064,0.0,False,11277.6,11254.74,2070.0,CR,5
0 days 00:34:40.000000000,4bb859,239.9946047089064,0.0,False,11277.6,11254.74,2080.0,CR,5
0 days 00:34:50.000000000,4bb859,240.26517585844604,-0.32512,False,11277.6,11254.74,2090.0,CR,5
0 days 00:35:00.000000000,4bb859,240.70262476851624,0.0,False,11269.98,11247.12,2100.0,CR,5
0 days 00:35:10.000000000,4bb859,240.26517585844604,0.0,False,11277.6,11254.74,2110.0,CR,5
0 days 00:35:20.000000000,4bb859,240.26517585844604,0.32512,False,11277.6,11254.74,2120.0,CR,5
0 days 00:35:30.000000000,4bb859,240.26517585844604,0.32512,False,11285.22,11262.36,2130.0,CR,5
0 days 00:35:40.000000000,4bb859,240.70262476851624,0.0,False,11285.22,11254.74,2140.0,CR,5
0 days 00:35:50.000000000,4bb859,240.70262476851624,0.0,False,11285.22,11262.36,2150.0,CR,5
0 days 00:36:00.000000000,4bb859,240.9734991998439,-0.32512,False,11285.22,11262.36,2160.0,CR,5
0 days 00:36:10.000000000,4bb859,240.80870318133515,0.0,False,11285.22,11262.36,2170.0,CR,5
