time,icao24,velocity,vertrate,onground,baroaltitude,geoaltitude,time_s,phase,color
0 days 02:21:20.000000000,4bb859,233.7778671725142,0.0,False,11277.6,11681.46,8480.0,CR,5
0 days 02:21:30.000000000,4bb859,234.4877286382477,0.0,False,11277.6,11681.46,8490.0,CR,5
0 days 02:21:40.000000000,4bb859,234.92241710613388,-0.32512,False,11277.6,11681.46,8500.0,CR,5
0 days 02:21:50.000000000,4bb859,234.92241710613388,-0.32512,False,11277.6,11681.46,8510.0,CR,5
0 days 02:22:00.000000000,4bb859,235.19769810658408,0.0,False,11277.6,11681.46,8520.0,CR,5
0 days 02:22:10.000000000,4bb859,235.19769810658408,0.0,False,11277.6,11681.46,8530.0,CR,5
0 days 02:22:20.000000000,4bb859,234.763519349945,0.0,False,11277.6,11681.46,8540.0,CR,5
0 days 02:22:30.000000000,4bb859,234.05336359496934,0.0,False,11277.6,11681.46,8550.0,CR,5
0 days 02:22:40.000000000,4bb859,234.05336359496934,0.0,False,11277.6,11681.46,8560.0,CR,5
0 days 02:22:50.000000000,4bb859,234.05336359496934,0.0,False,11277.6,11681.46,8570.0,CR,5
0 days 02:23:00.000000000,4bb859,233.89613844443667,-0.32512,False,11277.6,11681.46,8580.0,CR,5
0 days 02:23:10.000000000,4bb859,234.02000449747857,0.0,False,11277.6,11681.46,8590.0,CR,5
0 days 02:23:20.000000000,4bb859,233.1884483533184,0.0,False,11277.6,11681.46,8600.0,CR,5
0 days 02:23:30.000000000,4bb859,232.1185922110149,0.0,False,11269.98,11689.08,8610.0,CR,5
0 days 02:23:40.000000000,4bb859,231.800268944981,0.32512,False,11277.6,11689.08,8620.0,CR,5
0 days 02:23:50.000000000,4bb859,231.5260923113856,0.0,False,11277.6,11681.46,8630.0,CR,5
0 days 02:24:00.000000000,4bb859,231.59123865272144,0.0,False,11277.6,11689.08,8640.0,CR,5
0 days 02:24:10.000000000,4bb859,230.93436427360402,0.0,False,11277.6,11689.08,8650.0,CR,5
0 days 02:24:20.000000000,4bb859,231.33111523192227,0.0,False,11277.6,11689.08,8660.0,CR,5
0 days 02:24:30.000000000,4bb859,231.33111523192227,0.0,False,11277.6,11689.08,8670.0,CR,5
0 days 02:24:40.000000000,4bb859,231.33111523192227,0.0,False,11277.6,11689.08,8680.0,CR,5
0 days 02:24:50.000000000,4bb859,230.93436427360402,0.0,False,11277.6,11689.08,8690.0,CR,5
0 days 02:25:00.000000000,4bb859,230.93436427360402,-0.32512,False,11277.6,11689.08,8700.0,DE,3
0 days 02:25:10.000000000,4bb859,231.65865153483867,-2.60096,False,11262.36,11673.84,8710.0,DE,3
0 days 02:25:20.000000000,4bb859,231.98686620732,-5.2019199999999985,False,11231.88,11643.36,8720.0,DE,3
0 days 02:25:30.000000000,4bb859,231.98686620732,-5.2019199999999985,False,11170.92,11582.4,8730.0,DE,3
0 days 02:25:40.000000000,4bb859,232.71128944886624,-4.8768,False,11125.2,11536.68,8740.0,DE,3
0 days 02:25:50.000000000,4bb859,232.71128944886624,-4.55168,False,11071.86,11490.96,8750.0,DE,3
0 days 02:26:00.000000000,4bb859,234.1601937926804,-4.55168,False,11026.14,11437.62,8760.0,DE,3
0 days 02:26:10.000000000,4bb859,234.1601937926804,-4.8768,False,10988.04,11399.52,8770.0,DE,3
0 days 02:26:20.000000000,4bb859,234.1601937926804,-4.8768,False,10934.7,11346.18,8780.0,DE,3
0 days 02:26:30.000000000,4bb859,233.76484801881475,-4.8768,False,10888.98,11300.46,8790.0,DE,3
0 days 02:26:40.000000000,4bb859,233.04029288778315,-4.55168,False,10835.64,11254.74,8800.0,DE,3
0 days 02:26:50.000000000,4bb859,232.71128944886624,-4.55168,False,10797.54,11209.02,8810.0,DE,3
0 days 02:27:00.000000000,4bb859,232.31575637417384,-4.8768,False,10744.2,11163.3,8820.0,DE,3
0 days 02:27:10.000000000,4bb859,233.04029288778315,-4.8768,False,10698.48,11117.58,8830.0,DE,3
0 days 02:27:20.000000000,4bb859,233.18617848172667,-4.8768,False,10645.14,11056.62,8840.0,DE,3
0 days 02:27:30.000000000,4bb859,232.8391957521534,-5.2019199999999985,False,10614.66,11026.14,8850.0,DE,3
0 days 02:27:40.000000000,4bb859,233.18163867225613,-5.2019199999999985,False,10546.08,10965.18,8860.0,DE,3
0 days 02:27:50.000000000,4bb859,234.64342950009498,-10.40384,False,10462.26,10904.22,8870.0,DE,3
0 days 02:28:00.000000000,4bb859,235.7388760397695,-15.930879999999998,False,10332.72,10751.820000000003,8880.0,DE,3
0 days 02:28:10.000000000,4bb859,236.1073790753609,-14.630400000000002,False,10195.56,10607.04,8890.0,DE,3
0 days 02:28:20.000000000,4bb859,236.1073790753609,-14.630400000000002,False,10035.54,10447.02,8900.0,DE,3
0 days 02:28:30.000000000,4bb859,236.47642702061611,-13.0048,False,9890.76,10302.24,8910.0,DE,3
0 days 02:28:40.000000000,4bb859,235.37991555456875,-10.40384,False,9776.46,10180.32,8920.0,DE,3
0 days 02:28:50.000000000,4bb859,233.92498982217572,-11.05408,False,9669.78,10081.26,8930.0,DE,3
0 days 02:29:00.000000000,4bb859,232.82896583368907,-11.05408,False,9555.48,9974.58,8940.0,DE,3
0 days 02:29:10.000000000,4bb859,231.37401284852643,-11.05408,False,9441.18,9860.28,8950.0,DE,3
0 days 02:29:20.000000000,4bb859,229.91906131102127,-10.72896,False,9334.5,9738.36,8960.0,DE,3
0 days 02:29:30.000000000,4bb859,228.83276394231248,-11.05408,False,9235.44,9631.68,8970.0,DE,3
0 days 02:29:40.000000000,4bb859,227.73663677981617,-10.72896,False,9121.14,9517.38,8980.0,DE,3
0 days 02:29:50.000000000,4bb859,226.2816889840149,-10.72896,False,9014.46,9403.080000000002,8990.0,DE,3
0 days 02:30:00.000000000,4bb859,225.18607196184064,-10.72896,False,8900.16,9296.4,9000.0,DE,3
0 days 02:30:10.000000000,4bb859,223.73109823378516,-10.72896,False,8801.1,9189.72,9010.0,DE,3
0 days 02:30:20.000000000,4bb859,222.63600542338486,-10.72896,False,8694.42,9083.04,9020.0,DE,3
0 days 02:30:30.000000000,4bb859,221.54863994777364,-10.40384,False,8587.74,8968.74,9030.0,DE,3
0 days 02:30:40.000000000,4bb859,220.09366933005143,-10.40384,False,8481.060000000001,8854.44,9040.0,DE,3
0 days 02:30:50.000000000,4bb859,219.017849355157,-10.40384,False,8374.380000000001,8747.76,9050.0,DE,3
0 days 02:31:00.000000000,4bb859,219.879528249434,-10.40384,False,8275.32,8648.699999999999,9060.0,DE,3
0 days 02:31:10.000000000,4bb859,221.5056316968272,-9.10336,False,8168.64,8534.4,9070.0,DE,3
0 days 02:31:20.000000000,4bb859,223.5488566446309,-9.10336,False,8077.200000000003,8488.68,9080.0,DE,3
0 days 02:31:30.000000000,4bb859,224.28932442590562,-6.5024000000000015,False,7985.76,8351.52,9090.0,DE,3
0 days 02:31:40.000000000,4bb859,223.6843686071825,-2.60096,False,7955.2800000000025,8313.42,9100.0,DE,3
0 days 02:31:50.000000000,4bb859,224.04848309850632,-0.6502399999999999,False,7924.8,8282.94,9110.0,DE,3
0 days 02:32:00.000000000,4bb859,224.2320890202893,0.0,False,7924.8,8282.94,9120.0,LVL,4
0 days 02:32:10.000000000,4bb859,224.60238555612088,0.0,False,7924.8,8282.94,9130.0,LVL,4
0 days 02:32:20.000000000,4bb859,224.60238555612088,0.0,False,7924.8,8282.94,9140.0,LVL,4
0 days 02:32:30.000000000,4bb859,224.60238555612088,0.0,False,7924.8,8282.94,9150.0,LVL,4
0 days 02:32:40.000000000,4bb859,223.9368291099857,-0.6502399999999999,False,7924.8,8282.94,9160.0,LVL,4
0 days 02:32:50.000000000,4bb859,222.87777935662362,-4.8768,False,7917.18,8275.32,9170.0,LVL,4
0 days 02:33:00.000000000,4bb859,219.65734707275882,-7.477760000000001,False,7833.360000000002,8199.12,9180.0,DE,3
0 days 02:33:10.000000000,4bb859,216.62674255012686,-10.07872,False,7749.54,8122.920000000001,9190.0,DE,3
0 days 02:33:20.000000000,4bb859,214.934801705291,-11.70432,False,7665.72,8023.860000000002,9200.0,DE,3
0 days 02:33:30.000000000,4bb859,214.21450630912446,-12.354560000000001,False,7520.94,7879.080000000001,9210.0,DE,3
0 days 02:33:40.000000000,4bb859,213.49426,-8.77824,False,7406.64,7757.160000000003,9220.0,DE,3
0 days 02:33:50.000000000,4bb859,211.0261578435199,-7.80288,False,7322.820000000002,7673.34,9230.0,DE,3
0 days 02:34:00.000000000,4bb859,208.86679819152263,-10.07872,False,7239.0,7581.9,9240.0,DE,3
0 days 02:34:10.000000000,4bb859,207.734117922475,-10.72896,False,7124.700000000003,7475.22,9250.0,DE,3
0 days 02:34:20.000000000,4bb859,206.2946097895301,-10.07872,False,7025.64,7353.3,9260.0,DE,3
0 days 02:34:30.000000000,4bb859,204.74935828541214,-9.7536,False,6934.200000000003,7277.1,9270.0,DE,3
0 days 02:34:40.000000000,4bb859,201.45721626008802,-13.0048,False,6819.900000000002,7147.56,9280.0,DE,3
0 days 02:34:50.000000000,4bb859,198.88500849308804,-15.280640000000002,False,6675.12,7002.7800000000025,9290.0,DE,3
0 days 02:35:00.000000000,4bb859,196.31280104665692,-15.280640000000002,False,6522.72,6842.76,9300.0,DE,3
0 days 02:35:10.000000000,4bb859,194.46051248029084,-16.256,False,6362.700000000003,6675.120000000001,9310.0,DE,3
0 days 02:35:20.000000000,4bb859,193.3283016072937,-17.881600000000006,False,6195.06,6492.2400000000025,9320.0,DE,3
0 days 02:35:30.000000000,4bb859,192.19630593982674,-16.256,False,6027.42,6316.980000000001,9330.0,DE,3
0 days 02:35:40.000000000,4bb859,191.47616737363808,-17.231360000000002,False,5867.400000000002,6149.34,9340.0,DE,3
0 days 02:35:50.000000000,4bb859,190.34428,-15.930879999999998,False,5692.14,5966.46,9350.0,DE,3
0 days 02:36:00.000000000,4bb859,188.49230968100238,-15.60576,False,5532.12,5791.2,9360.0,DE,3
0 days 02:36:10.000000000,4bb859,187.0518666972476,-16.581120000000002,False,5372.1,5638.8,9370.0,DE,3
0 days 02:36:20.000000000,4bb859,186.64039663855428,-18.20672,False,5196.84,5455.92,9380.0,DE,3
0 days 02:36:30.000000000,4bb859,186.64039663855428,-16.90624,False,5013.96,5257.8,9390.0,DE,3
0 days 02:36:40.000000000,4bb859,185.5089629221227,-15.930879999999998,False,4853.940000000001,5082.540000000001,9400.0,DE,3
0 days 02:36:50.000000000,4bb859,184.78854259469767,-16.256,False,4693.92,4922.52,9410.0,DE,3
0 days 02:37:00.000000000,4bb859,185.6116518514856,-11.05408,False,4549.14,4762.5,9420.0,DE,3
0 days 02:37:10.000000000,4bb859,184.4796470917992,-7.80288,False,4450.08,4663.44,9430.0,DE,3
0 days 02:37:20.000000000,4bb859,181.907427497509,-7.477760000000001,False,4373.88,4579.62,9440.0,DE,3
0 days 02:37:30.000000000,4bb859,178.61507533544452,-17.231360000000002,False,4259.58,4465.32,9450.0,DE,3
0 days 02:37:40.000000000,4bb859,181.08501874284386,-13.98016,False,4091.94,4297.68,9460.0,DE,3
0 days 02:37:50.000000000,4bb859,181.49595985393086,-14.305280000000002,False,3962.4,4152.9,9470.0,DE,3
0 days 02:38:00.000000000,4bb859,183.45176909498431,-15.280640000000002,False,3810.0,3992.88,9480.0,DE,3
0 days 02:38:10.000000000,4bb859,185.29484487081848,-13.65504,False,3665.22,3848.1,9490.0,DE,3
0 days 02:38:20.000000000,4bb859,186.90749503051273,-12.354560000000001,False,3535.680000000001,3703.32,9500.0,DE,3
0 days 02:38:30.000000000,4bb859,184.74915312301144,-4.8768,False,3451.86,3619.5,9510.0,DE,3
0 days 02:38:40.000000000,4bb859,180.6020854748536,-3.90144,False,3406.1400000000012,3573.78,9520.0,DE,3
0 days 02:38:50.000000000,4bb859,176.0000066039601,-4.22656,False,3368.04,3520.44,9530.0,DE,3
0 days 02:39:00.000000000,4bb859,169.86626165733975,-4.8768,False,3322.32,3482.34,9540.0,DE,3
0 days 02:39:10.000000000,4bb859,163.16392547161516,-4.55168,False,3276.6000000000013,3429.0000000000005,9550.0,DE,3
0 days 02:39:20.000000000,4bb859,158.50553109951323,-8.45312,False,3215.6400000000012,3368.0400000000004,9560.0,DE,3
0 days 02:39:30.000000000,4bb859,155.89096292935756,-10.72896,False,3124.200000000001,3268.9800000000005,9570.0,DE,3
0 days 02:39:40.000000000,4bb859,154.41891686303725,-10.72896,False,3017.52,3162.3,9580.0,DE,3
0 days 02:39:50.000000000,4bb859,152.3761938734511,-9.7536,False,2910.84,3055.6200000000013,9590.0,DE,3
0 days 02:40:00.000000000,4bb859,150.78212347144213,-10.72896,False,2804.160000000001,2948.94,9600.0,DE,3
0 days 02:40:10.000000000,4bb859,148.67787612346496,-9.42848,False,2705.1,2842.26,9610.0,DE,3
0 days 02:40:20.000000000,4bb859,147.02661918111454,-11.3792,False,2598.42,2743.2000000000007,9620.0,DE,3
0 days 02:40:30.000000000,4bb859,147.0851085892869,-13.329920000000001,False,2476.5,2621.28,9630.0,DE,3
0 days 02:40:40.000000000,4bb859,147.59612635398227,-13.329920000000001,False,2339.34,2468.88,9640.0,DE,3
0 days 02:40:50.000000000,4bb859,147.1453733383229,-10.40384,False,2217.42,2339.34,9650.0,DE,3
0 days 02:41:00.000000000,4bb859,145.61309930253157,-10.07872,False,2125.98,2240.28,9660.0,DE,3
0 days 02:41:10.000000000,4bb859,142.9978509985134,-5.8521600000000005,False,2034.54,2148.84,9670.0,DE,3
0 days 02:41:20.000000000,4bb859,138.33953003647068,-5.52704,False,1981.2,2095.5,9680.0,DE,3
0 days 02:41:30.000000000,4bb859,135.2136565808837,-8.45312,False,1912.62,2026.92,9690.0,DE,3
0 days 02:41:40.000000000,4bb859,134.19200494691074,-9.42848,False,1821.18,1927.86,9700.0,DE,3
0 days 02:41:50.000000000,4bb859,133.68122075448144,-7.80288,False,1737.36,1851.66,9710.0,DE,3
0 days 02:42:00.000000000,4bb859,133.68122075448144,-7.152640000000001,False,1668.78,1767.84,9720.0,DE,3
0 days 02:42:10.000000000,4bb859,133.17046473750614,-4.55168,False,1600.2,1699.26,9730.0,DE,3
0 days 02:42:20.000000000,4bb859,132.59887657623383,-2.92608,False,1562.1,1653.5400000000006,9740.0,DE,3
0 days 02:42:30.000000000,4bb859,130.55530600812418,-3.2512000000000003,False,1531.62,1623.0600000000006,9750.0,DE,3
0 days 02:42:40.000000000,4bb859,127.94047487820886,-2.92608,False,1501.14,1592.5800000000006,9760.0,DE,3
0 days 02:42:50.000000000,4bb859,124.81497111360737,-1.6256000000000002,False,1470.66,1562.1,9770.0,DE,3
0 days 02:43:00.000000000,4bb859,121.74945217650148,-2.27584,False,1455.42,1554.48,9780.0,DE,3
0 days 02:43:10.000000000,4bb859,120.72785198290795,-2.60096,False,1432.5600000000006,1531.62,9790.0,DE,3
0 days 02:43:20.000000000,4bb859,120.21709850041586,-2.27584,False,1409.7,1501.14,9800.0,DE,3
0 days 02:43:30.000000000,4bb859,119.70637662450869,-2.27584,False,1386.84,1478.2800000000002,9810.0,DE,3
0 days 02:43:40.000000000,4bb859,119.70637662450869,-3.5763200000000004,False,1363.98,1455.42,9820.0,DE,3
0 days 02:43:50.000000000,4bb859,119.19568676146393,-3.90144,False,1325.88,1417.3200000000006,9830.0,DE,3
0 days 02:44:00.000000000,4bb859,118.68502932452604,-2.92608,False,1287.78,1379.22,9840.0,DE,3
0 days 02:44:10.000000000,4bb859,118.17440473405588,-1.95072,False,1264.92,1356.36,9850.0,DE,3
0 days 02:44:20.000000000,4bb859,119.23786538865996,-2.92608,False,1242.0600000000004,1325.88,9860.0,DE,3
0 days 02:44:30.000000000,4bb859,118.03995772090114,-3.2512000000000003,False,1203.96,1287.78,9870.0,DE,3
0 days 02:44:40.000000000,4bb859,115.57600161963265,-2.92608,False,1173.48,1257.3,9880.0,DE,3
0 days 02:44:50.000000000,4bb859,112.76654724409923,-3.2512000000000003,False,1143.0,1226.82,9890.0,DE,3
0 days 02:45:00.000000000,4bb859,110.63536549196192,-3.2512000000000003,False,1112.52,1203.96,9900.0,DE,3
0 days 02:45:10.000000000,4bb859,109.06334130457182,-3.5763200000000004,False,1082.04,1165.86,9910.0,DE,3
0 days 02:45:20.000000000,4bb859,107.22795098673443,-3.2512000000000003,False,1043.94,1127.76,9920.0,DE,3
0 days 02:45:30.000000000,4bb859,106.92765256907808,-3.2512000000000003,False,1013.46,1089.66,9930.0,DE,3
0 days 02:45:40.000000000,4bb859,107.52987197496256,-3.5763200000000004,False,975.36,1051.56,9940.0,DE,3
0 days 02:45:50.000000000,4bb859,106.81126128266949,-3.5763200000000004,False,944.88,1021.08,9950.0,DE,3
0 days 02:46:00.000000000,4bb859,105.67661515989144,-1.95072,False,914.4,990.6,9960.0,DE,3
0 days 02:46:10.000000000,4bb859,100.4576231762127,-0.32512,False,899.1600000000003,975.36,9970.0,DE,3
0 days 02:46:20.000000000,4bb859,95.2610833470012,0.0,False,899.1600000000003,975.36,9980.0,DE,3
0 days 02:46:30.000000000,4bb859,94.11091799927028,0.0,False,899.1600000000003,975.36,9990.0,DE,3
0 days 02:46:40.000000000,4bb859,93.64717919766527,-5.2019199999999985,False,876.3000000000003,952.5,10000.0,DE,3
0 days 02:46:50.000000000,4bb859,93.40948843658647,-5.8521600000000005,False,815.34,891.5400000000003,10010.0,DE,3
0 days 02:47:00.000000000,4bb859,92.94794470839894,-5.52704,False,762.0,838.2,10020.0,DE,3
0 days 02:47:10.000000000,4bb859,90.42075907610182,-5.52704,False,708.6600000000003,777.2400000000001,10030.0,DE,3
0 days 02:47:20.000000000,4bb859,87.65799697879608,-5.52704,False,655.32,723.9000000000003,10040.0,DE,3
0 days 02:47:30.000000000,4bb859,82.5951016782392,-6.1772800000000005,False,609.6,685.8000000000002,10050.0,DE,3
0 days 02:47:40.000000000,4bb859,78.91812416332188,-4.22656,False,556.26,624.84,10060.0,DE,3
0 days 02:47:50.000000000,4bb859,74.54291784830707,-4.55168,False,510.54,571.5,10070.0,DE,3
0 days 02:48:00.000000000,4bb859,71.55396399407272,-3.90144,False,472.44,533.4,10080.0,DE,3
0 days 02:48:10.000000000,4bb859,71.32984505198088,-3.90144,False,426.72,487.68,10090.0,DE,3
0 days 02:48:20.000000000,4bb859,72.0166478890693,-4.22656,False,388.62,449.58,10100.0,DE,3
0 days 02:48:30.000000000,4bb859,72.24229956584936,-4.22656,False,342.9000000000001,411.48,10110.0,DE,3
0 days 02:48:40.000000000,4bb859,71.32984505198088,-4.22656,False,304.8,358.14,10120.0,DE,3
0 days 02:48:50.000000000,4bb859,70.17966534702883,-3.90144,False,259.08000000000004,335.28,10130.0,DE,3
0 days 02:49:00.000000000,4bb859,69.25341107268719,-4.22656,False,220.98,281.94,10140.0,DE,3
0 days 02:49:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10150.0,DE,3
0 days 02:49:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10160.0,DE,3
0 days 02:49:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10170.0,DE,3
0 days 02:49:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10180.0,DE,3
0 days 02:49:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10190.0,DE,3
0 days 02:50:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10200.0,DE,3
0 days 02:50:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10210.0,DE,3
0 days 02:50:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10220.0,DE,3
0 days 02:50:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10230.0,DE,3
0 days 02:50:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10240.0,DE,3
0 days 02:50:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10250.0,DE,3
0 days 02:51:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10260.0,DE,3
0 days 02:51:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10270.0,DE,3
0 days 02:51:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10280.0,DE,3
0 days 02:51:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10290.0,DE,3
0 days 02:51:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10300.0,DE,3
0 days 02:51:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10310.0,DE,3
0 days 02:52:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10320.0,DE,3
0 days 02:52:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10330.0,DE,3
0 days 02:52:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10340.0,DE,3
0 days 02:52:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10350.0,DE,3
0 days 02:52:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10360.0,DE,3
0 days 02:52:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10370.0,DE,3
0 days 02:53:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10380.0,DE,3
0 days 02:53:10.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10390.0,DE,3
0 days 02:53:20.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10400.0,DE,3
0 days 02:53:30.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10410.0,DE,3
0 days 02:53:40.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10420.0,DE,3
0 days 02:53:50.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10430.0,DE,3
0 days 02:54:00.000000000,4bb859,69.25341107268719,-4.22656,False,213.36,274.32000000000005,10440.0,NA,6
